EQUI,Cap. Stock NAC Governance GL Accounts for Balance
OTAS,Cap.Comp.Soft.-Admin(TMMC)
TAXS,Capital account updated
TAXS,Capital account updated credit
TAXS,Capital account updated from prior years
TAXS,Capital account updated from prior years credit
TAXS,Capital Gains Tax
EQUI,Capital in Excess of Par Value
EQUI,Capital reserve
EQUI,Capital Stock
TAXS,Capital Taxes
GNAD,Capital Taxes SGA
OPPE,Capitalized Development Asset
ACCU,Capitalized Development Asset : Accumulated Deprec
OTAS,Capitalized Down Payments made on Fixed Assets
CASH,Captin - In-House
CASH,CAPTIN-Local Bank-Other
CASH,CAPTIN-Local Bank-Payroll
OPPE,Car - Other - FX Reval.
OPPE,Car - Other - FX Translation
OPPE,Car - Other Recon GL Account
OPPE,Car & Industrial Vehicle
ACCU,Car & Industrial Vehicle : Accumulated Depreciatio
OPPE,Car & Industrial Vehicle : Right-of-use asset
OPPE,Car & Industrial Vehicle : Right-of-use asset - Fi
ACCU,Car & Industrial Vehicle : Right-of-use asset(Accu
ACCU,Car & Industrial Vehicle : ROU(A/D) - Financing
OPPE,Car & Industrial Vehicle : ROU(Acc Impair Loss)
OPPE,Car (Leasing) - FX Reval.
OPPE,Car (Leasing) - FX Translation
OPPE,Car (Leasing) Recon GL Account
GNAD,Carbon Tax Emission
CASH,Cash
CASH,Cash - Bank One
CASH,Cash - Banorte - Payroll
CASH,Cash - Banorte - Peso
CASH,Cash - Banorte - USD
CASH,Cash - Fifth Third bank
CASH,Cash - Fifth Third Bank Benefits
CASH,Cash - IBC - Customs
CASH,Cash - Seaway National Bank
CASH,CASH - TDPR / TRD
CASH,Cash - Wells Fargo Prpty Tax Pmt
CASH,Cash Banamex Peso Payroll
CASH,Cash Banamex US Dollar
CASH,CASH BANCOMER PESO OPERATING
CASH,Cash BOA TMSdM
SNMT,Cash Discounts Expense
CASH,Cash Equivalents
CASH,Cash FX Revaluation
CASH,Cash FX Translation
CASH,Cash-Fifth Third-MHM Retention
CASH,Cash-in Clearing Account
CASH,Cash-out Clearing Account
CASH,Cash-PNC Bank
CASH,CASS Bodine Payroll
CASH,CASS Cash In Bodine Payroll Clrng
CASH,CASS Cash Out Bodine Payroll Clrng
OTCS,CBEST/1000 MILE CLEARING-LEXUS
CASH,CCP - In-House
PREV,Change and use
SCOS,Chiled Water Utilities Cost
CASH,CIBC (CAD) Outstanding Cheques
OPPE,CIP - FX Reval.
OPPE,CIP - FX Translation
OPPE,CIP Inactive GL Accounts for Historical Balance Tr
OPPE,CIP Recon GL Account
CASH,CitiBanamex Operating & GN Bank Account
AREC,CitiBanamex Operating & GN Cash In Clrng
APAY,CitiBanamex Operating & GN Cash Out Clrng
CASH,Citibank CAD Global Netting
CASH,Citibank CAD Operating
CASH,Citibank CAD Outstanding Cheques Account
CASH,Citibank Cash In CAD Global Netting Clrng
CASH,Citibank Cash In CAD Operating Clrng
CASH,Citibank Cash In Global Netting Clrng
CASH,Citibank Cash In TMNA Dividend IHB Account
CASH,Citibank Cash Out CAD Global Netting Clrng
CASH,Citibank Cash Out CAD Operating Clrng
CASH,Citibank Cash Out Global Netting Clrng
CASH,Citibank Cash Out TMNA Dividend IHB Account
CASH,Citibank Global Netting
CASH,Citibank High Yield Account - CAD
CASH,CITIBANK INT'L-L.A.
CASH,CitiBank NY  Cash In Operating Clrng
CASH,CitiBank NY  Cash Out Operating Clrng
CASH,CitiBank NY Operating
CASH,Citibank USD Outstanding Cheques Account
AREC,Claims Receivable
GNAD,Cleaning Services
OTAS,Clearing capitalized Down Payments on Fixed Assets
AREC,Clearing Interest Receivables
OTCL,Clearing of Investment receivables received
CASH,Clrg Cont.Claims-Check/Bill of Exch. Payments
GNAD,CLUB MEMBERSHIP
OTCL,COFINS to Recover (BR)
PCOS,COGS - Engine/Transmission Holding A/C
PCOS,COGS - Production Parts Holding A/C
PCOS,COGS - Service Parts Holding A/C
PCOS,COGS - Vehicles Holding A/C
PCOS,COGS Direct Material
PCOS,COGS Material Overhead
PCOS,COGS Production Overhead
PCOS,COM Depreciation: Furniture & Fixtures - Plant
ACCU,COM?Depreciation:Building
LAND,COM?Depreciation:Land
PCOS,COM?Depreciation:Machinery&Equipment
PCOS,COM?Depreciation:Tools&Furniture
PCOS,COM?Depreciation:vehicle
PCOS,COM?Depreciation?Software
PCOS,COM?Direct material (purchased body)
MISC,COM?Direct material (tooling)
PCOS,COM?Other adjust. WIP R/M & conversion cost
MISC,COM?Perishable tools & expensed furniture
GNAD,COM?Repair & maintenance : Material
GNAD,COM?Repair & maintenance : Outsourcing
ACCU,COM?Right of use asset Depreciation:Building
PCOS,COM?Right of use asset Depreciation:Machinery&Equi
PCOS,COM?Right of use asset Depreciation:vehicle
PCOS,COM?Royalty
PCOS,COM?Training and education expenses
PCOS,COM-Communication Expenses
PCOS,COM-Donation
PCOS,COM-Electric Power Expenses
PCOS,COM-Entertainment Expenses
CASH,Comerica - Checking
CASH,Comerica Checking - Payroll
PCOS,COM-Freight expenses for purchasing -Other
PCOS,COM-Gas Expenses
PCOS,COM-Insurance (For Purchased Material)
PCOS,COM-Insurance Expenses (Fire)
MISC,COM-Miscellaneous wage : A
MISC,COM-Miscellaneous wage : B
EQUI,Common Stock - Investment Affiliates
GNAD,Community Outreach - TSSCI Expense
GNAD,Community Relations
PCOS,COM-Office Supply Expenses
PCOS,COM-Other freight expenses
GNAD,Company Car Contra
GNAD,Company Car Income
GNAD,Company Home Expenses
OPPE,Company Industrial Vehicle
OPPE,Company Vehicles - Admin
PCOS,Compressed Air Utilities Cost
PCOS,COM-Property Taxes
PCOS,COM-Public Relation Expenses
FURN,Computer Equipment - Administrative
FURN,Computer Equipment - Plant
CENS,Computer Hardware and Equipment
RNDV,COM-R&D
PCOS,COM-Taxes (Others)
PCOS,COM-Technical Assist. & Training Exp.
MISC,COM-Traveling Expenses
MISC,COM-Wage-Salary : A - Others
MISC,COM-Wage-Salary : B/C/Other- Others
PCOS,COM-Water
PCOS,COM-Water for production
CASH,Concentration Bank - JP Morgan
INVT,CONSIGNED PARTS INVENTO
OPPE,Construction in Progress
GNAD,Consulting
MISC,Consum.Tools-Price Variance
OLTL,Contingent Liabilities
MISC,Contingent Workforce
MISC,Contra Labor COS
OPPE,Contra-asset Fleet Buyback
GNAD,Contracted Manufacturing Fee Service
MISC,Contracted Manufacturing Fee Service
MISC,Contracted Manufacturing Services
CASH,Controlled Disb JP M Exports
CASH,Controlled Disb. - JP Morgan
CASH,Controlled Disb. - JP Morgan Bank Account
AREC,Controlled Disb. - JP Morgan Bank Account Cash In
CASH,Controlled Disb. - JP Morgan TEMA Export Parts Ban
AREC,Controlled Disb. - JP Morgan TEMA Export Parts Cas
CASH,Controlled Disb. Bank-PNC
CASH,Controlled Disb.-Nrthern Trust
CASH,Controlled Disb.-NT Export
GNAD,Conversion Costs
GNAD,Coord Marketing & Training Program
GNAD,Coord Marketing & Training Program - Recovery
OTCL,Corporate Income Tax Provision
OTCL,Correction of Provisions
GNAD,Corrective Maintenance
SCOS,COS - Admin Services - A
SCOS,COS - Admin Services - D
PCOS,COS - Engines
PCOS,COS - Export Spec Parts - Tier
PCOS,COS - Freight Deviations
OCOS,COS - HYBRID OTHER COS
PCOS,COS - Other - Use Variance
OCOS,COS - Other (Miscellaneous)
PCOS,COS - Parts
PCOS,COS - Prototype Parts to TMC-NA-Parts
PCOS,COS - Raw Matl - Metals
SCOS,COS - Reg Emission Credits
PCOS,COS - Retro Price Variance
PCOS,COS - Specific Parts (Tier 2)
PCOS,COS - TMMC/CAPT/BC Parts - NA
PCOS,COS - TMMC/CAPT/BC Parts - OS
SCOS,COS - Toyota Racing Division (TRD) - Material Cost
SCOS,COS - Toyota Racing Division (TRD) - Other Cost
PCOS,COS - Vehicles
OCOS,COS Accessories By Division
MISC,COS D/L Contract Fring Discr
MISC,COS D/L -Contract-Fringe Legal
MISC,COS D/L O/T - Contract
PCOS,COS Duty
PCOS,COS- ECI Price Variance
PCOS,COS Gain/Loss on Sale of FA
PCOS,COS Inland Freight
SCOS,COS Labor A
SCOS,COS Labor B-C
PCOS,COS NA Freight
SCOS,COS Operating Suppli
PCOS,COS Other
PCOS,COS -Overseas Freight
OCOS,COS Parts Production Option (PPO) Material
GNAD,COS Payroll Tax 1.80%
SCOS,COS Post Production Option (PPO) Labor
PCOS,COS Proto Parts TMC JPN Parts
PCOS,COS Prototype Parts JPN Parts
SCOS,COS QUALITY EXPORT
SCOS,COS Repairs & Mainte
SCOS,COS Shipping Charges/ Premium Frght NA
SCOS,COS Travel
PCOS,COS Trial Veh/Eng JPN Parts
PCOS,COS: Purchsd Parts - NAC Governance/Inactive GL Ac
PCOS,COS: Raw Mtrl. - NAC Governance/Inactive GL Accoun
PCOS,COS:P&C-IC-frt.
PCOS,COS:P&C-IC-reval.
PCOS,COS:P&C-IC-scrap
PCOS,COS:P&C-IC-std.
PCOS,COS:P&C-IC-var-pr
PCOS,COS:P&C-IC-var-qu
PCOS,COS?Provision for warranties
OCOS,COS?Reversal of warraty reserve
OCOS,COS-5% DEALER RET-TOY
OCOS,COS-ADJUSTMENTS
SCOS,COS-AUTO CARE
CASH,COS-BANK CHARGES
SCOS,COS-BODY SHOP CONTRA
PCOS,COS-Contracted Manufacturing Services
PCOS,COS-Depreciation
MISC,COS-DIR LBR (B1) Qualified Pension Expense
SCOS,COS-DIR LBR (B2/3) Fringe Discr
SCOS,COS-DIR LBR (B2/3) FUTA
SCOS,COS-DIR LBR (B2/3) Qualified Pension Expense
SCOS,COS-DIR LBR (B2/3) SUTA
MISC,COS-DIR LBR (C) Qualified Pension Expense
MISC,COS-DIR LBR (D) Qualified Pension Expense
PCOS,COS-Duty
SCOS,COS-ENVIRONMENTAL DAM
PCOS,COS-Exp Part Over/Under Shipmt
PCOS,COS-Finished Goods - CBU
SCOS,COS-Fuel Surcharges
SCOS,COS-Inspections
SCOS,COS-INSPECTIONS EXPORT
SCOS,COS-INSURANCE
SCOS,COS-Labor - A
SCOS,COS-Labor - B-C
SCOS,COS-Labor - D
OCOS,COS-LIFO
PCOS,COS-NA Freight
OCOS,COS-OBSOLESCENCE-SPECIAL ACTVY
PCOS,COS-OCEAN FRT
OCOS,COS-Operating Supplies
PCOS,COS-OS Freight
PCOS,COS-Other
PCOS,COS-Other (Cost Kaizen Scope)
PCOS,COS-Other-Price Variance
PCOS,COS-Parts Discounts
OCOS,COS-PARTS LIFO-TOYOTA
PCOS,COS-Parts-Core Return
OCOS,COS-PORT SRV
PCOS,COS-Price Variance-Production
PCOS,COS-Production Variance - Finished Goods (Vehicle)
PCOS,COS-Production Variance - I/H Parts
SCOS,COS-Professional Services
PCOS,COS-Prototype Parts to TTC
PCOS,COS-R.Matls-Paint-Std
PCOS,COS-Rail Freight
SCOS,COS-RAPGUARD LABOR
PCOS,COS-Raw Mat Resin-Revalue
PCOS,COS-Raw Mat.-Fluids-Revalu
PCOS,COS-Raw Mat.-Metals-Revalu
PCOS,COS-Raw Mat.-Paint-Revalu
PCOS,COS-Raw Matls-Fluids-Std
PCOS,COS-Raw Matls-Fluids-Var.-Pric
PCOS,COS-Raw Matls-Fluids-Var.-Quan
PCOS,COS-Raw Matls-Metals-Std
PCOS,COS-Raw Matls-Metals-Var-Price
PCOS,COS-Raw Matls-Metals-Var-Quan.
PCOS,COS-Raw Matls-Paint-Var.-Price
PCOS,COS-Raw Matls-Paint-Var-Quan
PCOS,COS-Raw Matls-Resin-Std
PCOS,COS-Raw Matls-Resin-Var.-Price
PCOS,COS-Raw Matls-Resin-Var.-Quan.
SCOS,COS-Repairs & Maintenanc
PCOS,COS-RM-Fluids-Revalue-Prts
PCOS,COS-RM-Fluids-Std-Prts
PCOS,COS-RM-Fluids-Var-Price-Prts
PCOS,COS-RM-Fluids-Var-Quan-Prts
PCOS,COS-RM-Metals-Revalue-Prts
PCOS,COS-RM-Metals-Std-Parts
PCOS,COS-RM-Metals-Var-Price-Prts
PCOS,COS-RM-Metals-Var-Quan-Prts
PCOS,COS-RM-P&C-JPN-Prts
PCOS,COS-RM-P&C-JPN-Revalu-Prts
PCOS,COS-RM-P&C-JPN-Revalu-Veh
PCOS,COS-RM-P&C-JPN-Std-Veh
PCOS,COS-RM-P&C-JPN-Var Quan-Prts
PCOS,COS-RM-P&C-JPN-Var Quan-Veh
PCOS,COS-RM-P&C-JPN-Var-Prts
PCOS,COS-RM-P&C-JPN-Var-Veh
PCOS,COS-RM-P&C-NA Var Quan-Veh
PCOS,COS-RM-P&C-NA-PPV-Allocation
PCOS,COS-RM-P&C-NA-Revalu-Prts
PCOS,COS-RM-P&C-NA-Revalu-Veh
PCOS,COS-RM-P&C-NA-Std-Prts
PCOS,COS-RM-P&C-NA-Std-Veh
PCOS,COS-RM-P&C-NA-Var Quan-Prts
PCOS,COS-RM-P&C-NA-Var-Prts
PCOS,COS-RM-P&C-NA-Var-Veh
PCOS,COS-RM-P&C-OS-PPV-Allocation
PCOS,COS-RM-Paint-Std-Prts
PCOS,COS-RM-Resin-Std-Prts
SCOS,COS-ROADSIDE ASSISTANCE
SCOS,COS-Scrap
PCOS,COS-Ser Parts IH Dom JPN Parts
PCOS,COS-Ser.Parts-In H-Export
PCOS,COS-Specific Parts-Teir 1
SCOS,COS-Storage
OCOS,COS-STORAGE EXPORT
PCOS,COS-Svc Parts Expendable Pkg
INVT,Cost & Prof Excess of Billing
SCOS,COS-TMEX INSURANCE
SCOS,COS-Travel
PCOS,COS-Trial Vehicles/Engines-NA-Parts
SCOS,COS-Utilities
GNAD,Course Delivery
GNAD,Course Delivery - Recovery
GNAD,Course Development
GNAD,Course Development - Recovery
OTCL,COx Brazil
OTCL,CPLTLoan Pay-FX Reval
OTCL,CPLTLoan Pay-FX Translation
FURN,CPU Hardware - adm func curr
FURN,CPU Hardware - plant func curr
CENS,CPU software-adm func curr
INVT,CREDIT REBILL INVENTORY
MISC,Credito al Salario
OTCL,CSLL to Recover (BR)
TAXS,Cumulated Annual inflationary adjustment
TAXS,Cumulated Annual inflationary adjustment credit
OTCS,Current Assets - Other Inactive GL Accounts for Hi
CASH,Current deposit
TAXS,Current Income Tax Provision - FIN 48
OTCS,Current portion of L.T. Loans Receivable
OTCL,Current Portion of Long-Term Loans Payable
OTCS,Current Portion of LT Investment
OTCS,CURRENT PORTION OF LT INVESTMT
ACMP,Current Retirement & Severance Benefit
OTCS,Current Valuation Allowance
APAY,Customers with a Credit Balance
OTCL,Customs Duty Clearing Account (MM)
PCOS,Customs Fees
INVT,Customs Provision (MM)
GNAD,DA FROM INSURANCE MKTG PRJCTS
APAY,DEALER ALLOWANCE PROGRAM
GNAD,Dealer Daily Expenses
GNAD,Dealer Daily Recoveries
GNAD,Dealer Facilities Development Cost
APAY,Dealer Floor Plan
APAY,Dealer Holdback Payable
GNAD,Dealer Meetings
OTCL,DEALER STOCK ACCRUAL
MISC,Dealers Materials
MISC,Dealers Materials - Recovery
GNAD,Dealership Material
GNAD,Dealership Material - Recovery
TAXS,Deductible Annual inflationary adjustment
TAXS,Deductible Annual inflationary adjustment credit
DITX,Defer. Income Taxes - Federal
OTCS,Deferd State/Prov Income Taxes
INAD,DEFERRED COMP. INVST
OLTL,Deferred Compensation
INAD,Deferred Compensation Investment
OTCS,Deferred Federal Income Taxes
OTCL,Deferred Import input tax (VST)
STDR,Deferred Inc. - FX Reval
STDR,Deferred Inc. - FX Translation
STDR,Deferred Income (Telematics)
DITX,Deferred Income Taxes (Credit)
OTCL,Deferred Output tax
PREV,DEFERRED REV-AUTO CARE (COST)
PREV,DEFERRED REV-AUTO CARE (M/U)
OLTL,DEFERRED REVENUE - LT
OLTL,DEFERRED REVENUE DISC - LT
OLTL,Deferred Revenue LT - Auto Care
TAXS,Deferred State/Provincial Income Tax Expense
OLTL,Defined Benefit Liab. - FX Reval.
OLTL,Defined Benefit Liab. - FX Translation
INVT,Delivery Costs Clearing (MM)
INVT,Delivery Costs Provision (MM)
GNAD,Dental Insurance Pool
CENS,Dep Intgl Asset (SGA) - NAC Governance/Inactive GL
CENS,Dep. Intang Asset - NAC Governance/Inactive GL Acc
CASH,Deposit Inactive GL Accounts for Historical Balanc
CASH,Deposit-FX reval.
CASH,Deposit-FX Translation
OTCS,Deposits (CMS) - FX Reval.
OTCS,Deposits (CMS) - FX Translation
OTCS,Deposits : I/C(S.T)
OTCL,Deposits Received (I/C) : Domestic-S.T
OTCL,Deposits Received (Others)
GNAD,Depr Exp (SGA) - NAC Governance/Inactive GL Accoun
PCOS,Deprec.- Pit Tools-Dies & Jigs
ACCU,Deprec.-Building-Plant-Improv.
PCOS,Deprec.-Co. Indust.Vehicle
PCOS,Deprec.-Comp. Equip.-Manufact.
PCOS,Deprec-Fixed Asset Contra
MISC,Depreciation / Amortization
MISC,Depreciation / Amortization SG&A
GNAD,Depreciation Computer Equipment - Admin
MISC,Depreciation Cost by Model
PCOS,Depreciation exp - NAC Governance/Inactive GL Acco
GNAD,Depreciation Expense - Admin Other
NNOP,Depreciation Expense - Building Improvement
NNOP,Depreciation Expense - Buildings
NNOP,Depreciation Expense - Intangible Assets
ACCU,Depreciation Expense Building Improvement - Admin
AREC,Depreciation from other Receivables
MISC,Depreciation local GAAP
PCOS,Depreciation M&E - Unique
AREC,Depreciation Receivables from Aff.Companies
PCOS,Depreciation-Fleet Repurchase
MISC,Design and Development Cost
FURN,Dies & Jigs func curr
PCOS,DIR. LABOR ALLOC CLEARING
GNAD,Direct Dist Production Equip
PCOS,Direct Dist Production Equipment
GNAD,Direct Dist-Benefits
MISC,Direct Dist-Contingent
MISC,Direct Dist-Fed Unemploy Tax
MISC,Direct Dist-FICA
MISC,Direct Dist-Other Payroll Tax
MISC,Direct Dist-Overtime
MISC,Direct Dist-State Unemploy Tax
GNAD,Direct Dist-Workers Comp
MISC,Direct Labor (A) - Straight Time
GNAD,Direct Labor(A)- GL Award/Bonus
MISC,Direct Labor(A)-Fringe-Discre.
MISC,Direct Labor(A)-Fringe-Legally
MISC,Direct Labor(A)-Fringe-Legally GL
MISC,Direct Labor(A)-GL OT
MISC,Direct Labor(A)-Non-worked
MISC,Direct Labor(A)-OT-Manufact.
GNAD,Direct Mail Advertising
MISC,Direct Marketing
PCOS,Direct Mat.(OS)
GNAD,Direct Mtrl - Other - NAC Governance/Inactive GL A
MISC,Discrentinry Welfr - NAC Governance/Inactive GL Ac
EQUI,Disposite Reserve SD
OREV,DISTRIBUTION PARTICIP
EQUI,Dividends
NNRV,DividendsReceived
GNAD,DL Contract(A)-Award/Bonus
TECH,Document split acct (trip costs co.code clrg HR)
TECH,Document Split Clearing Account
OTCL,Domestic output VAT (reverse charge)
EQUI,Donated Capital
GNAD,Donations
GNAD,Donations - Parts & Vehicles
GNAD,DONATIONS-PARTS/VEHIC
APAY,Down Payment Requests Customers
AREC,Down Payment Requests Vendors
OTCL,Down Payments - Customers
OTCS,Down Payments Made due > 1 Year
OTAS,Down Payments made on Tangible Assets w/o FI-AA
OTCL,Down Payments received due > 5 Years
OTCL,Down Payments received due within 1-5 Years
GNAD,DUES - AAM/AIAM
GNAD,Dues to Associations
MISC,Duty
PREV,Duty Drawback/Remission
NNRV,Earnings in Afffiliates
MISC,ECI Reserve
GNAD,Emergency Maintenance
GNAD,Empl.Car.Purch.Plan
GNAD,Employee Assignment Exp
MISC,Employee Assignment Expenses
GNAD,Employee Gifts and Recreation
MISC,Employee Recognition
MISC,Employee Relations
GNAD,Employee Relocation
MISC,Employee Relocation Exp.
MISC,Employee Relocation Meals
ACMP,Employee Savings Deposit - FX Reval.
ACMP,Employee Savings Deposit - FX Translation
GNAD,Employee Training Expense
GNAD,Employee Tuition & Other Reimbursement
ACMP,Employee W/H - Dependent Care
ACMP,Employee W/H - Federal Income Tax
ACMP,Employee W/H - Local/Misc. Income Tax
ACMP,Employee W/H - Medical Flex Spending
ACMP,Employee W/H - Other
ACMP,Employee W/H - State Income Tax
ACMP,Employees' Saving Deposits
GNAD,Environ. Exp.-Spec.Projects
GNAD,Environ. Out.Ser. Expense
GNAD,Environmental Expenses
APAY,Escheat Funds Payable
MISC,Estimated Depreciation (CO)
MISC,EVP INCENTIVES
ACMP,Excess Savings Plan
TAXS,Excise Taxes
SCOS,Expense - Professional Services
GNAD,Expense Account
MISC,Expensed Assets COS
GNAD,Expensed Assets G&A
GNAD,Expensed Computer Equipment
TAXS,Export Duty
TAXS,Export Taxes
OTCL,Export VAT
GNAD,Facilities Rearrangement - Admin
GNAD,Fax and Internet
MISC,Fed Unemp. Tax Pool
GNAD,Federal Unemploy. Tax Pool
PCOS,FG Factory Output - FG (Vehicle stlmt)
PCOS,FG Factory Output - FG (Vehicle)
MISC,FG Factory Output - Finished Goods (In-House Parts
MISC,FG Factory Output - Finished Goods (Vehicle settle
MISC,FG Factory Output - Finished Goods (Vehicle)
PCOS,FG Factory Output - Units
MISC,FG Factory Output - Units (Settlement)
INVT,FG-New Car Inactive GL Accounts for Historical Bal
INVT,FG-New Car NAC Governance GL Accounts for Balance
MISC,FICA - Employer Tax Pool
CASH,Fifth Third Bank-Hydrogen Fuel
OTCS,FIN 48 Valuation Allowance - Current
NNOP,Finance Expense-Loss on securities devaluation
NNRV,Finance Income-Profit on securities revaluation
NNRV,FINANCE LEASE INCOME
INVT,Finished Goods & Merchandise(Auto)?Service Parts a
INVT,Finished Goods & Merchandise(Auto)?Vehicles
INVT,Finished Goods & Merchandise(Auto)-Specific parts
INVT,Finished Goods & Merchandise(Other)
INVT,Finished Goods & Merchandise(Other) Inactive GL Ac
INVT,Finished Goods Merchandise Labor and Overhead
INVT,Finished Goods Merchandise New car Recon Account
GNAD,Fire Protect.Equip.and Sup.
BLDG,Fixed Asset Contra Account
FURN,Fixed Asset Contra Acct - M&E
NNRV,Fixed Asset Sale Revenue Clearing Account
OPPE,Fixed Assets Clearing
FURN,FIXED ASSETS CLEARING-MARINE
EQUI,Fixed Capital
GNAD,Fixed Legal Welfare Exp - TMC
LTPY,Fixed Liabilities - Bonds - Ot
LTPY,Fixed Liabilities - Bonds - PC
OTCS,FLAT TAX REC(IETU)
MISC,Fleet Buy Back Cost of Sales
MISC,Fleet Buy Back Residual Loss
MISC,Fleet Buy Back Sales
MISC,Fleet Dealer Recovery
OREV,Fleet Incentives
MISC,Fleet Program Expense
MISC,Fleet Program Recovery
ACCU,FLEET REP. ACCUM. DEPREC.
MISC,Fleet Repurchase Accrual
GNAD,Food Coupons
GNAD,Food Service & Equipment
TAXS,Foreign Income Tax Expense
MISC,Foreign Tax Expense
NNRV,ForeignExchangeGain
NNOP,ForeignExchangeLoss
GNAD,Franchise Taxes
PCOS,Freight - General Stores
GNAD,Freight - Other
PCOS,Freight - Premium - Overseas
INVT,Freight Clearing Account (MM)
PCOS,Freight exp for purchasing - NAC Governance/Inacti
INVT,Freight Provision (MM)
INVT,Freight Provision SD
PCOS,Freight-Overseas
GNAD,Fringe Benefit Allocation
INVT,FSA INV 3RD PARTY
PPEX,FSA PSEUDO VAT
CASH,FTB Cash In Cash Operating Clrng
CASH,FTB Cash In Operating Clrng
CASH,FTB Cash Operating
CASH,FTB Cash Out Cash Operating Clrng
CASH,FTB Cash Out Operating Clrng
CASH,FTB Lockbox Cash Operating Clrng
CASH,FTB Operating
OCOS,Fuel
PREV,FUEL-ADMIN. FEES
GNAD,Fulfillment Freight - Recovery
TECH,Functional Area Clearing
FURN,Furn & Fixtures -adm func curr
FURN,Furnitr & Fixtr. Governance GL Accounts for Balanc
FURN,Furnitr & Fixtr. Inactive GL Accounts for Historic
FURN,Furnitr & Fixtr. Recon GL Account
FURN,Furniture and Fixtures
NNRV,FX Gain/loss-Reval Functional
PREV,FX SALES ADJUSTMENT
GNAD,G & A - Personnel
NNRV,Gain Consumption for QM (SF & Finish Goods)
OREV,Gain from allowed Differences GL Account Clearing
NNRV,Gain from Asset Transactions
OREV,Gain from currency valuation
OREV,Gain from exchange rate differences
OREV,Gain from Long Term Investment
OREV,Gain from Production Variances
OREV,Gain from rounding dif. foreign currency (MM)
OREV,Gain from Valuation of External Products
OREV,Gain from Valuation own Products
NNRV,Gain Inventory Transfer (Raw & Trade)
NNRV,Gain Inventory Transfer (SF & Finish Goods)
NNRV,Gain Inventory Value Adjustment Ext. Prod. (BSK)
NNRV,Gain Inventory Value Adjustment Own Prod. (BSK)
NNRV,Gain Inventory Variance (Raw & Trade)
NNRV,Gain Inventory Variance (SF & Finish Goods)
GNAD,GAIN OR LOSS - CO CARS
NNRV,Gain/loss-FX rate
GNAD,GAS RECOVERY
OTCS,GAS TANK CLEARING
OCOS,GAS TANK PROG VAR
MISC,General Exp Other - NAC Governance/Inactive GL Acc
CASH,GLBank_123
CASH,Global Netting Bank - Citibank
CASH,Global Netting Bank-Citi (CAD)
AREC,GLOBAL NETTING CLEARING
INVT,GM-PJJ PARTS INVY
INVT,GM-PJJ PARTS MIT
OTCL,Goods Received / Invoice Received Adjustment
OTAS,Goodwill
OLTL,Goodwill Inactive GL Accounts for Historical Balan
INVT,GR/IR Sett.transferred (material ledger)
OTCL,GR/IR: Goods and Services not yet delivered
OTCL,GR/IR: Goods and Services not yet invoiced
GNAD,Grounds Maintenance
GNAD,Group Life Insurance-Pool
AREC,GST/HST Input Tax Credit Receivable Adjustment
OTCL,GST/HST Self-Assess
OTAS,Guarantees given to Customers
GNAD,Hardware Maintenance
TAXS,Hazardous Waste Taxes
ACMP,Health Savings Flex Spending
CONV,Historical Balance Conversion
ACMP,Holiday Pay
MISC,Holiday Pay Pool
GNAD,Holiday Pay Pool - Admin
ACMP,Holiday Pay Provision previous year
GNAD,HR Recruitement
ACMP,HSA Clearing
MISC,Hypothetical Tax Withholding
APAY,I/C A/R TCI
AREC,I/C MISCELLANEOUS TMS PESOS
APAY,I/C Payables
APAY,I/C PENSION
AREC,I/C Pension NQ Receivable
APAY,I/C Pension NQ  PAYABLE
AREC,I/C Pension  Receivable
AREC,I/C PRM -  Sales Receivable
APAY,I/C PRM - MFG Payable
AREC,I/C PRM - MFG Receivable
APAY,I/C PRM- Sales Payable
APAY,I/C REC WITH TMS/TAIL
APAY,I/C REC/PAY W CALTY
APAY,I/C REC/PAY W/TMIC
APAY,I/C REC/PAY W/TMIC-1
APAY,I/C REC/PAY W/TMIS
APAY,I/C REC/PAY W/TMM-NA
APAY,I/C REC/PAY with TDM
APAY,I/C REC/PAY WITH TMCC
APAY,I/C RECPAY TMSM W / TMEX PESOS
AREC,I/C RECPAY TMSMS W / TMS USD
AREC,I/C RecPay w/ TDM Recov Claims
APAY,I/C RECPAY W/TFS MEXICO
APAY,I/C RECPAY W/TMSMI
OTCS,I/C ST LOANS RECEIVABLE-RTC
APAY,I/C Tax Payable
AREC,I/C Tax Receivable
AREC,I/C TDM w SERVICIOS (MXP)
AREC,I/C TDM w/ TMEX (MXP)
AREC,I/C TMA with TdM
APAY,I/C TMS with TdM
APAY,I/C WITH AIRFLITE
APAY,I/C WITH TAI-LEASING
APAY,I/C WITH TDPR
APAY,I/C WITH TLS
APAY,I/C WITH TMA
APAY,I/C WITH TMS
APAY,I/C WITH TMSPS
APAY,I/C WITH TRD
TAXS,I/T Current - NAC Governance/Inactive GL Account b
GNAD,IAAS - INFRASTRUCURE AS A SERVICE
APAY,IC AP-Due to BODINE
APAY,IC AP-Due to CAPTIN
APAY,IC AP-Due to CCP
APAY,IC AP-Due to NUMMI
APAY,IC AP-Due to TABC
APAY,IC AP-Due to TABCH
APAY,IC AP-Due to TCI
APAY,IC AP-Due to TEMA
APAY,IC AP-Due to TMCA
APAY,IC AP-Due to TMMAL
APAY,IC AP-Due To TMMBC
APAY,IC AP-Due to TMMBCS
APAY,IC AP-Due to TMMC
APAY,IC AP-Due to TMMCA
APAY,IC AP-Due to TMMGT
